employee_id,hours_logged,billable_hours
EMP0343,5.8,1.45
EMP0556,9.05,7.42
EMP0631,3.44,2.82
EMP0259,5.54,4.54
EMP0701,4.72,1.18
EMP0424,9.16,2.29
EMP0619,7.74,1.94
EMP0599,6.55,5.37
EMP0018,7.55,6.19
EMP0282,7.82,6.41
EMP0631,5.42,4.44
EMP0188,7.63,6.26
EMP0423,9.62,7.89
EMP0711,9.9,8.12
EMP0551,8.77,7.19
EMP0090,7.81,1.95
EMP0205,8.88,7.28
EMP0228,8.53,2.13
EMP0353,5.6,4.59
EMP0667,5.94,4.87
EMP0116,8.42,6.9
EMP0665,6.33,5.19
EMP0277,5.76,4.72
EMP0543,9.46,2.37
EMP0762,7.5,6.15
EMP0843,7.3,5.99
EMP0344,5.48,1.37
EMP0819,6.68,5.48
EMP0274,6.85,5.62
EMP0370,5.95,4.88
EMP0155,5.46,1.36
EMP0054,10.2,2.55
EMP0461,9.66,7.92
EMP0710,7.23,5.93
EMP0408,5.28,4.33
EMP0180,4.64,3.8
EMP0654,6.68,1.67
EMP0038,3.79,0.95
EMP0777,6.68,1.67
EMP0494,4.17,1.04
EMP0157,7.25,5.94
EMP0386,7.71,6.32
EMP0037,7.1,5.82
EMP0360,10.87,8.91
EMP0463,7.07,5.8
EMP0708,10.17,8.34
EMP0133,7.9 hrs,1.97
EMP0415,10.62,8.71
EMP0402,4.59,3.76
EMP0409,5.67,4.65
EMP0453,6.94,1.74
EMP0419,9.97,8.18
EMP0841,7.02,5.76
EMP0265,6.31,1.58
EMP0027,8.37,2.09
EMP0018,8.85,7.26
EMP0343,6.17,5.06
EMP0400,6.3,1.57
EMP0322,10.11,8.29
EMP0516,9.4,7.71
EMP0779,9.83,8.06
EMP0767,8.91,2.23
EMP0254,6.03,1.51
EMP0808,7.35,6.03
EMP0701,5.7,4.67
EMP0762,8.96,7.35
EMP0614,6.53,5.35
EMP0249,4.66,3.82
EMP0648,7.58,1.9
EMP0467,9.2,7.54
EMP0127,5.2,4.26
EMP0661,7.2,5.9
EMP0678,6.51,5.34
EMP0580,8.99,7.37
EMP0501,4.12,3.38
EMP0498,9.22,2.31
EMP0174,6.27,5.14
EMP0116,7.14,1.78
EMP0167,8.77,7.19
EMP0733,9.77,8.01
EMP0002,7.48,6.13
EMP0584,6.24,5.12
EMP0642,6.55,5.37
EMP0378,9.27,7.6
EMP0576,5.99,4.91
EMP0161,7.93,6.5
EMP0363,7.41,6.08
EMP0217,8.61,7.06
EMP0561,7.45,6.11
EMP0319,6.71,5.5
EMP0148,6.59,1.65
EMP0789,6.56,1.64
EMP0129,5.19,1.3
EMP0004,8.21,6.73
EMP0488,7.74,6.35
EMP0099,5.05,4.14
EMP0324,6.75,5.53
EMP0602,6.96,1.74
EMP0382,6.46,5.3
EMP0489,7.21,1.8
EMP0514,7.23,5.93
EMP0558,8.83,2.21
EMP0687,7.39,6.06
EMP0052,8.35,6.85
EMP0269,5.17,4.24
EMP0379,5.7,1.43
EMP0303,5.2,4.26
EMP0619,6.77,1.69
EMP0272,7.49,6.14
EMP0383,10.07,8.26
EMP0544,6.07,1.52
EMP0685,8.76,2.19
EMP0669,6.07,1.52
EMP0503,7.44,1.86
EMP0462,7.16,5.87
EMP0280,5.92,4.85
EMP0607,6.05,4.96
EMP0244,9.96,8.17
EMP0077,6.55,5.37
EMP0090,9.0,2.25
EMP0202,8.49,6.96
EMP0009,6.42,1.6
EMP0021,7.39,6.06
EMP0631,7.59,1.9
EMP0747,8.18,6.71
EMP0649,6.75,5.53
EMP0191,4.99,4.09
EMP0789,6.28,5.15
EMP0584,9.26,2.31
EMP0455,7.35,6.03
EMP0261,6.73,5.52
EMP0643,5.04,4.13
EMP0450,9.38,2.35
EMP0135,7.07,5.8
EMP0277,9.1 hrs,7.49
EMP0662,8.49,6.96
EMP0820,8.67,7.11
EMP0619,10.06,8.25
EMP0714,7.59,1.9
EMP0609,7.19,1.8
EMP0740,9.9,2.48
EMP0581,8.73,7.16
EMP0330,6.27,1.57
EMP0796,9.07,7.44
EMP0565,9.82,8.05
EMP0289,3.72,3.05
EMP0137,5.41,4.44
EMP0679,6.1,5.0
EMP0784,8.56,7.02
EMP0510,8.66,7.1
EMP0659,8.23,6.75
EMP0841,8.8,2.2
EMP0026,5.63,4.62
EMP0755,5.47,1.37
EMP0480,9.41,7.72
EMP0804,7.57,6.21
EMP0525,9.33,7.65
EMP0404,6.28,5.15
EMP0527,5.71,4.68
EMP0106,5.37,4.4
EMP0623,8.68,7.12
EMP0668,9.21,7.55
EMP0289,8.27,2.07
EMP0724,6.63,5.44
EMP0715,8.42,6.9
,8.38,6.87
EMP0286,4.16,3.41
EMP0257,6.84,1.71
EMP0702,7.85,6.44
EMP0119,9.17,7.52
EMP0502,7.26,5.95
EMP0647,7.64,6.26
EMP0263,7.29,5.98
EMP0263,7.82,6.41
EMP0294,5.21,4.27
EMP0375,6.43,5.27
EMP0686,3.83,3.14
EMP0842,6.69,1.67
EMP0117,8.19,2.05
EMP0315,6.13,1.53
EMP0510,7.0,1.75
EMP0841,8.03,2.01
EMP0432,11.76,9.64
EMP0733,7.27,5.96
EMP0718,8.55,2.14
EMP0401,7.1,5.82
EMP0821,7.97,6.54
EMP0183,7.35,6.03
EMP0624,6.72,5.51
EMP0237,7.08,5.81
EMP0067,9.4,7.71
EMP0407,7.86,6.45
EMP0058,5.48,4.49
EMP0443,6.72,5.51
EMP0189,5.97,4.9
EMP0504,8.88,7.28
EMP0544,6.18,5.07
EMP0014,8.78,7.2
EMP0023,8.96,7.35
EMP0811,7.63,6.26
EMP0505,8.27,2.07
EMP0612,6.6,5.41
EMP0163,8.76,2.19
EMP0286,5.42,4.44
EMP0586,6.66,5.46
EMP0389,6.91,1.73
EMP0123,8.98,7.36
EMP0841,10.13,2.53
EMP0318,6.67,1.67
EMP0346,7.25,1.81
EMP0076,5.51,4.52
EMP0159,7.27,1.82
EMP0682,9.16,7.51
EMP0720,4.53,3.71
EMP0382,7.43,6.09
EMP0496,8.55,2.14
EMP0045,7.49,6.14
EMP0605,7.1,5.82
,8.8,7.22
EMP0764,6.11,1.53
EMP0807,6.15,1.54
EMP0325,4.45,3.65
EMP0660,7.92,6.49
EMP0741,7.75,6.35
EMP0650,6.48,5.31
EMP0767,5.97,4.9
EMP0829,7.32,1.83
EMP0145,7.55,6.19
EMP0090,5.48,4.49
EMP0547,4.29,3.52
EMP0122,4.64,3.8
EMP0563,5.07,4.16
EMP0375,5.47,1.37
EMP0675,7.27,5.96
EMP0030,7.54,6.18
EMP0097,7.13,1.78
EMP0252,7.97,6.54
EMP0722,8.04,6.59
EMP0445,7.93,6.5
EMP0349,7.54,1.89
EMP0100,5.71,4.68
EMP0191,5.26,4.31
EMP0026,6.5,1.62
EMP0017,9.22,7.56
EMP0714,11.15,2.79
EMP0055,8.29,6.8
EMP0098,7.97,6.54
EMP0041,9.11,7.47
EMP0752,9.82,8.05
EMP0648,5.92,1.48
EMP0360,12.0,9.84
EMP0017,9.94,8.15
EMP0418,5.21,4.27
EMP0367,5.8,1.45
EMP0479,11.91,9.77
EMP0185,9.06,7.43
EMP0770,6.44,5.28
EMP0672,7.53,6.17
EMP0500,8.61,7.06
EMP0232,8.82,7.23
EMP0614,9.59,7.86
EMP0200,7.79,1.95
EMP0553,7.85,6.44
EMP0273,6.82,5.59
EMP0155,5.91,4.85
EMP0344,5.84,4.79
EMP0176,7.17,5.88
EMP0616,7.95,6.52
EMP0824,5.07,4.16
EMP0515,10.67,2.67
EMP0321,6.29,5.16
EMP0413,6.03,4.94
EMP0032,7.35,6.03
EMP0451,3.61,0.9
EMP0074,7.98,6.54
EMP0456,5.82,4.77
EMP0383,4.32,1.08
EMP0609,7.63,6.26
EMP0303,7.63,1.91
EMP0265,10.51,8.62
EMP0602,7.69,6.31
EMP0603,7.68,1.92
EMP0011,7.47,6.13
EMP0312,3.27,2.68
EMP0262,7.52,6.17
EMP0523,7.32,1.83
EMP0363,7.17,5.88
EMP0447,6.07,4.98
EMP0306,8.3,6.81
EMP0318,5.84,4.79
EMP0777,8.53,6.99
EMP0705,8.0 hrs,2.0
EMP0694,9.64,2.41
EMP0722,6.66,5.46
EMP0351,9.54,7.82
EMP0438,7.74,6.35
EMP0602,7.28,5.97
EMP0136,6.03,4.94
EMP0106,8.03,6.58
EMP0570,6.64,1.66
EMP0225,7.36,6.04
EMP0699,8.64,2.16
EMP0592,7.35,1.84
EMP0303,7.91,1.98
EMP0335,9.8 hrs,8.05
EMP0073,8.3,6.81
EMP0229,6.31,1.58
EMP0639,6.75,5.53
EMP0075,7.63,1.91
EMP0134,10.79,8.85
EMP0791,5.26,4.31
EMP0798,7.7,1.93
EMP0821,9.58,7.86
EMP0506,8.38,6.87
EMP0600,7.19,1.8
EMP0105,4.65,3.81
EMP0407,9.82,8.05
,6.64,5.44
EMP0840,5.88,4.82
EMP0680,7.8,1.95
EMP0327,9.68,2.42
EMP0850,8.05,6.6
EMP0452,6.82,1.71
EMP0223,7.8,6.4
EMP0068,7.59,6.22
EMP0796,6.65,5.45
EMP0004,7.51,1.88
EMP0393,6.08,1.52
EMP0588,5.82,4.77
EMP0305,8.28,6.79
EMP0602,6.77,5.55
EMP0702,7.36,1.84
EMP0371,6.16,5.05
EMP0100,6.49,5.32
EMP0686,6.63,5.44
EMP0707,6.46,5.3
EMP0826,6.74,1.69
EMP0015,7.72,6.33
EMP0217,9.62,7.89
EMP0455,8.62,7.07
EMP0621,6.86,5.63
EMP0797,6.39,5.24
EMP0675,4.55,3.73
EMP0662,6.32,5.18
EMP0781,5.64,4.62
EMP0521,7.49,6.14
EMP0634,10.07,8.26
EMP0539,6.77,5.55
EMP0178,5.08,4.17
EMP0427,7.09,1.77
EMP0406,6.69,5.49
EMP0081,9.42,7.72
EMP0357,4.38,3.59
EMP0275,5.81,4.76
EMP0081,8.62,7.07
EMP0047,4.89,1.22
EMP0308,8.32,6.82
EMP0083,6.34,5.2
EMP0565,9.04,7.41
EMP0534,7.32,1.83
EMP0024,7.14,1.78
EMP0245,8.36,6.86
EMP0254,7.43,6.09
EMP0305,5.42,1.35
EMP0358,6.57,5.39
EMP0027,4.8,3.94
EMP0088,6.02,4.94
EMP0448,3.98,3.26
EMP0060,11.14,9.13
EMP0528,7.36,6.04
EMP0539,8.25,6.76
EMP0027,6.06,4.97
EMP0548,8.24,2.06
EMP0413,8.64,2.16
EMP0384,8.9,2.23
EMP0166,7.27,5.96
EMP0550,9.02,7.4
EMP0458,6.43,5.27
EMP0202,8.0,6.56
EMP0563,7.48,1.87
EMP0018,5.52,4.53
EMP0002,4.47,1.12
EMP0725,6.92,5.67
EMP0289,6.93,5.68
EMP0669,6.97,1.74
EMP0429,9.08,7.45
EMP0369,9.6,7.87
EMP0628,8.45,6.93
EMP0323,8.34,6.84
EMP0658,7.27,5.96
EMP0402,7.68,6.3
,8.09,2.02
EMP0452,7.62,1.91
EMP0374,8.35,6.85
EMP0371,7.47,6.13
EMP0835,6.61,5.42
EMP0221,7.82,6.41
EMP0286,7.02,5.76
EMP0325,9.72,7.97
EMP0834,6.72,1.68
EMP0067,11.98,9.82
EMP0576,10.02,8.22
EMP0788,5.59,4.58
EMP0239,9.4,7.71
EMP0062,7.2,5.9
EMP0241,8.3,2.08
EMP0046,9.92,8.13
EMP0126,6.16,5.05
EMP0447,6.66,1.67
EMP0411,8.61,7.06
EMP0569,6.81,5.58
EMP0311,3.84,3.15
EMP0360,8.94,7.33
EMP0373,7.99,6.55
EMP0335,7.36,1.84
EMP0811,7.6,6.23
EMP0140,10.98,9.0
EMP0772,9.02,7.4
EMP0537,6.02,1.5
EMP0549,7.6,6.23
EMP0278,9.3,7.63
EMP0005,9.26,2.31
EMP0502,5.0,4.1
EMP0163,6.6,5.41
EMP0512,5.59,1.4
EMP0516,8.42,6.9
EMP0357,5.95,4.88
EMP0127,9.89,8.11
EMP0827,9.47,7.77
EMP0296,7.01,5.75
EMP0365,5.38,4.41
EMP0302,6.14,5.03
EMP0583,8.12,6.66
EMP0154,8.76,2.19
EMP0116,7.34,6.02
EMP0142,3.29,2.7
EMP0492,8.49,6.96
EMP0446,4.17,3.42
EMP0524,4.01,1.0
EMP0572,9.0,7.38
EMP0845,5.5,4.51
EMP0431,7.8,1.95
EMP0412,7.55,1.89
EMP0763,6.11,5.01
EMP0396,7.73,6.34
EMP0620,6.52,5.35
EMP0700,7.48,6.13
EMP0502,6.78,5.56
EMP0793,6.6,1.65
EMP0152,6.34,5.2
EMP0667,5.96,4.89
EMP0426,8.76,7.18
EMP0168,6.68,5.48
EMP0596,5.59,1.4
EMP0728,6.75,5.53
EMP0712,6.56,5.38
EMP0194,6.77,5.55
EMP0206,8.54,7.0
EMP0636,6.4,5.25
EMP0506,6.79,5.57
EMP0446,8.43,6.91
EMP0210,8.11,6.65
EMP0625,6.3,5.17
EMP0666,8.95,2.24
EMP0798,8.86,7.27
EMP0725,8.74,7.17
EMP0261,7.88,1.97
EMP0490,7.12,5.84
EMP0266,5.68,4.66
EMP0404,5.19,4.26
EMP0529,7.26,5.95
EMP0174,7.42,6.08
EMP0013,6.98,5.72
EMP0500,7.22,5.92
EMP0338,9.58,2.4
EMP0329,10.0,8.2
EMP0267,5.63,1.41
EMP0193,7.86,1.97
EMP0495,7.48,6.13
EMP0685,8.48,6.95
EMP0653,10.17,8.34
EMP0779,10.9,8.94
EMP0777,8.55,7.01
EMP0537,7.46,6.12
EMP0606,6.82,5.59
EMP0687,11.38,9.33
EMP0831,6.17,5.06
EMP0412,8.72,7.15
EMP0723,6.98,5.72
EMP0337,5.26,4.31
EMP0499,10.14,8.31
EMP0420,4.61,3.78
EMP0437,3.96,3.25
EMP0693,8.52,6.99
EMP0531,6.91,5.67
EMP0622,8.09,6.63
EMP0588,7.39,6.06
EMP0254,8.36,6.86
EMP0551,6.93,5.68
EMP0758,8.84,7.25
EMP0437,8.89,2.22
EMP0195,9.88,2.47
,9.42,7.72
EMP0345,7.23,5.93
EMP0237,8.51,2.13
EMP0170,8.07,6.62
EMP0750,8.07,2.02
EMP0300,5.28,1.32
EMP0333,8.61,7.06
EMP0534,8.37,6.86
EMP0003,10.31,2.58
EMP0519,9.26,7.59
EMP0431,7.64,6.26
EMP0060,7.24,5.94
EMP0002,5.79,4.75
EMP0081,10.31,8.45
EMP0365,5.7,4.67
EMP0199,4.41,3.62
EMP0487,8.84,7.25
EMP0098,7.54,1.89
EMP0290,7.82,6.41
EMP0535,7.7,6.31
EMP0466,5.71,4.68
EMP0101,7.99,6.55
EMP0840,6.88,5.64
EMP0715,6.66,5.46
EMP0788,9.68,2.42
EMP0041,8.67,7.11
EMP0298,3.72,3.05
EMP0419,7.75,6.35
EMP0660,9.1 hrs,7.47
EMP0153,5.41,1.35
EMP0426,6.02,4.94
EMP0342,9.0,7.38
EMP0525,6.67,5.47
EMP0611,4.23,3.47
EMP0030,9.32,7.64
EMP0006,7.12,1.78
EMP0137,8.0,2.0
EMP0723,7.32,6.0
EMP0375,9.19,7.54
EMP0775,5.64,4.62
EMP0617,8.46,6.94
EMP0648,9.51,7.8
EMP0830,5.24,4.3
EMP0425,6.22,5.1
EMP0621,10.03,8.22
EMP0393,9.13,7.49
EMP0272,6.09,4.99
EMP0037,5.46,4.48
EMP0686,7.85,6.44
EMP0701,7.93,1.98
EMP0286,7.31,5.99
EMP0313,11.13,9.13
EMP0707,8.43,6.91
,6.06,4.97
EMP0792,9.09,2.27
EMP0210,7.49,6.14
EMP0698,6.32,1.58
EMP0030,8.84,7.25
EMP0112,9.76,8.0
EMP0042,7.75,6.35
EMP0485,5.84,4.79
EMP0377,7.58,6.22
EMP0646,5.87,4.81
EMP0788,7.76,1.94
EMP0276,8.61,2.15
EMP0351,4.24,3.48
EMP0430,8.54,7.0
EMP0172,6.8,5.58
EMP0343,6.5,5.33
EMP0251,5.28,4.33
EMP0429,5.68,4.66
EMP0017,10.22,8.38
EMP0210,8.76,7.18
EMP0025,9.47,7.77
EMP0566,6.03,1.51
EMP0138,10.28,8.43
EMP0118,7.29,5.98
EMP0452,6.14,5.03
EMP0650,5.68,4.66
EMP0028,5.72,1.43
EMP0522,6.21,5.09
EMP0501,5.97,4.9
EMP0652,8.85,2.21
EMP0354,11.56,9.48
EMP0431,7.0,1.75
EMP0416,7.04,5.77
EMP0089,4.43,3.63
EMP0185,5.92,4.85
EMP0180,4.81,1.2
EMP0194,8.7,7.13
EMP0181,10.49,8.6
EMP0380,5.67,1.42
EMP0622,7.08,5.81
EMP0145,7.0,1.75
EMP0162,8.49,2.12
EMP0420,7.57,6.21
EMP0388,10.78,8.84
EMP0531,6.2,1.55
EMP0333,8.84,2.21
EMP0139,6.45,5.29
EMP0214,4.84,3.97
EMP0445,9.68,2.42
EMP0453,10.4,8.53
EMP0833,8.06,2.02
EMP0832,6.39,5.24
EMP0699,5.58,1.4
EMP0236,8.3,6.81
EMP0366,4.0,3.28
EMP0546,8.79,7.21
EMP0192,6.73,1.68
EMP0278,6.7,1.68
EMP0783,5.68,4.66
EMP0687,5.1,4.18
EMP0407,7.31,1.83
EMP0108,7.71,6.32
EMP0172,7.25,5.94
EMP0508,9.15,7.5
EMP0098,7.5,6.15
EMP0443,8.54,2.13
EMP0506,5.05,1.26
EMP0724,6.69,1.67
EMP0616,9.77,8.01
EMP0523,8.95,2.24
EMP0394,7.93,1.98
EMP0322,6.79,5.57
EMP0743,5.9,4.84
EMP0836,6.55,5.37
EMP0767,8.42,6.9
EMP0091,4.23,1.06
EMP0171,10.27,8.42
EMP0660,9.38,7.69
EMP0425,9.35,7.67
EMP0756,8.38,6.87
EMP0119,7.57,6.21
EMP0333,8.0,2.0
EMP0709,6.81,5.58
EMP0401,10.79,8.85
EMP0710,7.18,5.89
EMP0178,6.64,1.66
EMP0722,6.98,1.75
EMP0552,6.24,5.12
EMP0151,8.69,7.13
EMP0574,6.57,5.39
EMP0155,7.2,5.9
EMP0644,9.54,7.82
EMP0524,9.11,2.28
EMP0278,5.76,4.72
EMP0679,9.29,7.62
EMP0573,5.13,4.21
EMP0471,5.0,4.1
EMP0003,6.88,5.64
EMP0706,7.87,6.45
EMP0567,7.04,5.77
EMP0575,8.1,2.02
EMP0772,6.8,5.58
EMP0359,4.11,3.37
EMP0707,7.09,5.81
EMP0722,4.97,1.24
EMP0761,7.41,6.08
EMP0275,5.4,1.35
EMP0192,8.23,6.75
EMP0282,9.57,7.85
EMP0459,4.63,1.16
EMP0372,4.13,3.39
EMP0733,6.92,1.73
EMP0090,9.21,7.55
EMP0097,7.65,6.27
EMP0452,6.72,5.51
EMP0736,5.68,4.66
EMP0052,8.56,7.02
EMP0691,9.86,8.09
EMP0791,4.41,3.62
EMP0061,7.87,6.45
EMP0505,11.47,9.41
EMP0180,6.43,5.27
EMP0264,7.09,5.81
EMP0597,7.34,6.02
EMP0589,6.75,5.53
EMP0619,9.16,2.29
EMP0315,10.28,8.43
EMP0291,4.67,1.17
EMP0641,5.9,4.84
EMP9999,9.39,7.7
EMP0661,8.36,6.86
EMP0299,8.1,6.64
EMP0778,8.51,6.98
EMP0606,7.55,6.19
EMP0059,8.17,6.7
EMP0820,6.88,5.64
EMP0569,7.04,5.77
EMP0047,7.25,1.81
EMP0781,6.75,5.53
EMP0207,8.15,6.68
EMP0532,7.88,6.46
EMP0780,4.41,3.62
EMP0292,7.07,5.8
EMP0425,7.43,6.09
EMP0446,9.85,8.08
EMP0453,6.94,5.69
EMP0640,7.55,6.19
EMP0404,7.28,5.97
EMP0308,9.52,7.81
EMP0242,5.49,4.5
EMP0171,6.14,5.03
EMP0062,6.04,4.95
EMP0309,7.42,6.08
EMP0211,5.01,4.11
EMP0453,9.74,7.99
EMP0146,8.06,6.61
EMP0390,8.34,2.08
EMP0002,10.76,8.82
EMP0576,6.85,5.62
EMP0208,8.77,7.19
EMP0312,8.33,6.83
EMP0407,9.86,8.09
EMP0045,8.51,6.98
EMP0151,6.59,5.4
EMP0117,8.08,6.63
EMP0134,6.37,5.22
EMP0721,6.65,5.45
EMP0661,7.38,6.05
EMP0342,7.1,5.82
EMP0211,5.97,4.9
EMP0426,3.77,3.09
EMP0321,7.87,6.45
EMP0159,7.99,2.0
EMP0664,7.98,6.54
EMP0832,10.45,8.57
EMP0735,4.94,4.05
EMP0067,9.89,8.11
EMP0035,11.39,2.85
EMP0672,10.22,8.38
EMP0288,6.84,5.61
EMP0326,8.12,6.66
EMP0715,6.17,5.06
EMP0829,6.32,1.58
EMP0568,10.16,8.33
EMP0594,8.52,6.99
EMP0267,8.62,7.07
EMP0674,5.6,4.59
EMP0241,5.04,4.13
EMP0714,9.09,7.45
EMP0385,8.07,2.02
EMP0086,6.92,5.67
EMP0243,10.18,8.35
EMP0350,8.35,6.85
EMP0363,6.04,4.95
EMP0074,4.3,1.07
EMP0452,8.36,6.86
EMP0463,6.65,5.45
EMP0230,7.18,5.89
EMP0652,7.05,5.78
EMP0113,9.69,2.42
EMP0060,8.75,7.17
EMP0061,7.25,5.94
EMP0452,7.2,5.9
EMP0239,7.86,6.45
EMP0430,9.5 hrs,2.38
EMP0530,7.53,1.88
EMP0475,6.48,5.31
EMP0779,5.47,1.37
EMP0155,7.26,5.95
EMP0686,5.48,4.49
EMP0445,7.95,6.52
EMP0220,8.12,2.03
EMP0123,9.31,7.63
EMP0585,7.06,5.79
EMP0831,9.05,7.42
EMP0305,9.98,2.5
EMP0537,7.52,6.17
EMP0035,10.98,9.0
EMP0539,9.7,7.95
EMP0545,6.63,1.66
EMP0666,12.0,9.84
EMP0715,7.29,5.98
EMP0632,9.64,2.41
EMP0823,8.41,6.9
EMP0088,7.89,6.47
EMP0601,9.49,7.78
EMP0709,7.64,6.26
EMP0035,7.28,1.82
EMP0275,7.33,6.01
EMP0492,5.57,4.57
EMP0366,9.11,7.47
EMP0469,6.34,5.2
EMP0458,7.74,1.94
EMP0470,7.43,1.86
EMP0830,8.37,2.09
EMP0040,7.38,6.05
EMP0400,6.97,5.72
EMP0342,8.1 hrs,2.02
EMP0189,7.93,6.5
EMP0238,5.7,4.67
EMP0545,7.22,5.92
EMP0025,9.43,7.73
EMP0149,11.33,2.83
EMP0190,4.67,3.83
,8.72,2.18
EMP0590,7.57,1.89
EMP0537,6.45,5.29
EMP0228,6.72,5.51
EMP0194,5.9,4.84
EMP0432,5.22,4.28
EMP0089,8.02,6.58
EMP0512,10.25,2.56
EMP0199,7.96,1.99
EMP0782,7.67,1.92
EMP0316,6.4,1.6
EMP0368,5.91,4.85
EMP0159,7.43,6.09
EMP0765,5.75,4.71
EMP0573,9.2,7.54
EMP0305,6.48,5.31
EMP0148,6.05,1.51
EMP0395,11.0,2.75
EMP0724,9.48,7.77
EMP0416,5.49,1.37
EMP0143,5.99,4.91
EMP0068,7.09,5.81
EMP0078,7.14,5.85
EMP0682,6.67,5.47
EMP0545,9.54,7.82
EMP0842,7.74,6.35
EMP0762,7.34,6.02
EMP0234,6.43,1.61
EMP0058,5.72,4.69
EMP0249,6.4,5.25
EMP0183,6.0,4.92
EMP0041,5.39,4.42
EMP0134,9.12,7.48
EMP0495,8.89,7.29
EMP0663,6.8,5.58
EMP0582,9.51,7.8
EMP0508,8.34,6.84
EMP0174,5.67,4.65
EMP0709,5.07,4.16
EMP0537,7.89,6.47
EMP0570,8.16,6.69
EMP0599,5.33,4.37
EMP0376,6.56,5.38
EMP0337,8.77,7.19
EMP0565,9.91,8.13
EMP0576,7.54,6.18
EMP0019,7.49,1.87
EMP0542,6.68,5.48
EMP0637,9.78,8.02
,8.29,6.8
EMP0155,6.05,4.96
EMP0394,8.65,2.16
EMP0036,6.28,5.15
EMP0046,5.88,4.82
EMP0278,6.68,5.48
EMP0783,6.02,4.94
EMP0367,5.95,4.88
EMP0150,5.16,4.23
EMP0411,6.28,5.15
EMP0428,6.55,5.37
EMP0608,5.24,4.3
EMP0566,8.26,6.77
EMP0582,4.57,3.75
EMP0803,6.79,5.57
EMP0587,8.46,6.94
EMP0517,9.21,2.3
EMP0819,6.48,1.62
EMP0204,9.02,2.25
EMP0847,6.81,5.58
EMP0414,11.01,9.03
EMP0847,5.06,4.15
EMP0652,5.79,1.45
EMP0232,7.66,6.28
EMP0273,5.38,1.34
EMP0615,6.27,5.14
EMP0587,8.12,6.66
EMP0662,7.71,1.93
EMP0804,7.34,6.02
EMP0663,7.36,6.04
EMP0429,3.46,2.84
EMP0793,7.64,6.26
EMP0074,6.38,5.23
EMP0816,6.81,1.7
EMP0487,4.86,1.22
EMP0467,8.48,6.95
EMP0609,8.28,2.07
EMP0130,5.54,4.54
EMP0073,7.69,1.92
EMP0693,10.03,8.22
EMP0620,7.62,6.25
EMP0752,4.18,3.43
EMP0190,6.49,1.62
EMP0554,7.6,6.23
EMP0381,10.79,8.85
EMP0144,5.47,1.37
EMP0599,7.16,1.79
EMP0081,5.69,1.42
EMP0790,8.81,2.2
EMP0454,6.81,5.58
EMP0478,3.03,0.76
EMP0736,6.77,1.69
EMP0160,7.22,5.92
EMP0128,8.02,6.58
EMP0663,7.69,6.31
EMP0432,8.45,6.93
EMP0137,7.2,5.9
EMP0814,7.54,6.18
EMP0414,7.42,1.85
EMP0646,6.74,5.53
EMP0511,8.31,6.81
EMP0679,8.75,2.19
EMP0769,7.33,6.01
EMP0144,6.61,5.42
EMP0027,5.67,4.65
EMP0324,7.97,6.54
EMP0784,5.79,4.75
EMP0519,7.66,1.92
,7.61,6.24
EMP0053,9.11,7.47
EMP0254,9.62,7.89
EMP0066,2.54,2.08
EMP0631,7.08,5.81
EMP0600,4.04,1.01
EMP0202,9.26,7.59
EMP0498,7.36,6.04
EMP0306,9.24,2.31
EMP0455,7.81,1.95
EMP0323,5.24,4.3
EMP0730,5.85,4.8
EMP0361,7.19,5.9
EMP0225,8.31,6.81
EMP0308,7.49,1.87
EMP0263,7.68,6.3
EMP0224,6.83,5.6
EMP0548,9.21,2.3
EMP0161,7.63,1.91
EMP0189,7.48,6.13
EMP0439,7.87,6.45
EMP0127,6.74,1.69
EMP0652,6.84,5.61
EMP0320,8.17,6.7
EMP0575,8.64,7.08
EMP0058,8.81,7.22
EMP0012,7.09,5.81
EMP0590,7.6,6.23
EMP0281,6.43,5.27
EMP0703,8.66,7.1
EMP0316,5.89,4.83
EMP0371,7.76,6.36
EMP0302,8.81,2.2
EMP0747,7.6,1.9
EMP0532,7.88,6.46
EMP0667,6.96,1.74
EMP0258,4.43,3.63
EMP0762,6.32,1.58
EMP0106,7.47,6.13
EMP0766,6.3,5.17
EMP0279,8.18,6.71
EMP0689,5.06,4.15
EMP0401,4.3,1.07
EMP0586,8.5 hrs,2.13
EMP0496,6.9,1.73
EMP0504,7.95,6.52
EMP0013,6.57,5.39
EMP0700,8.3,6.81
EMP0237,9.57,2.39
EMP0617,9.69,7.95
EMP0572,6.36,5.22
EMP0030,6.72,5.51
EMP0408,7.67,6.29
EMP0840,10.39,8.52
EMP0521,5.56,4.56
EMP0430,5.57,1.39
EMP0340,8.79,7.21
EMP0804,6.33,5.19
EMP0048,8.45,6.93
EMP0537,6.46,5.3
EMP0678,7.96,1.99
EMP0374,6.58,5.4
EMP0443,5.79,4.75
EMP0343,7.63,1.91
EMP0309,5.46,1.36
EMP0055,8.13,6.67
EMP0230,7.03,5.76
EMP0584,5.22,1.3
EMP0631,7.88,6.46
EMP0160,7.85,1.96
EMP0130,3.64,2.98
EMP0244,7.32,1.83
EMP0124,7.42,1.85
EMP0173,7.55,6.19
EMP0114,4.49,3.68
EMP0669,7.97,1.99
EMP0719,8.22,6.74
EMP0253,5.9,4.84
EMP0838,5.16,4.23
EMP0114,5.83,1.46
EMP0607,7.61,6.24
EMP0043,5.42,4.44
EMP0368,5.23,4.29
